_id	        time	        sid	Total	Online	
2679992	2023-01-02T18:00:00	54384	73186771	0	0
2679993	2023-01-02T19:00:00	54384	73186771	0	0
2679994	2023-01-02T20:00:00	54384	73186771	0	0
2679995	2023-01-02T21:00:00	54384	73186771	0	0
2679996	2023-01-02T22:00:00	54384	73186771	0	0
2679997	2023-01-02T23:00:00	54384	73186771	0	0
2679998	2023-01-02T00:00:00	54288	64208981	0	0
2679999	2023-01-02T01:00:00	54288	64208981	0	0
2680000	2023-01-02T02:00:00	54288	64208981	0	0
2680001	2023-01-02T03:00:00	54288	64208981	0	0
2680002	2023-01-02T04:00:00	54288	64208981	0	0
2680003	2023-01-02T05:00:00	54288	64208981	0	0
2680004	2023-01-02T06:00:00	54288	64208981	0	0
2680005	2023-01-02T07:00:00	54288	64208981	0	0
2680006	2023-01-02T08:00:00	54288	64208981	0	0
2680007	2023-01-02T09:00:00	54288	64208981	0	0
2680008	2023-01-02T10:00:00	54288	64208981	0	0
2680009	2023-01-02T11:00:00	54288	64208981	5	0
2680010	2023-01-02T12:00:00	54288	64208986	16	0
2680011	2023-01-02T13:00:00	54288	64209002	6	0
2680012	2023-01-02T14:00:00	54288	64209008	0	0
2680013	2023-01-02T15:00:00	54288	64209008	0	0
2680014	2023-01-02T16:00:00	54288	64209008	0	0
2680015	2023-01-02T17:00:00	54288	64209008	0	0
2680016	2023-01-02T18:00:00	54288	64209008	0	0
2680017	2023-01-02T19:00:00	54288	64209008	0	0
2680018	2023-01-02T20:00:00	54288	64209008	0	0
2680019	2023-01-02T21:00:00	54288	64209008	0	0
2680020	2023-01-02T22:00:00	54288	64209008	0	0
2680021	2023-01-02T23:00:00	54288	64209008	0	0
2680022	2023-01-02T00:00:00	57119	495784628	0	0
2680023	2023-01-02T01:00:00	57119	495784628	0	0
2680024	2023-01-02T02:00:00	57119	495784628	0	0
2680025	2023-01-02T03:00:00	57119	495784628	0	0
2680026	2023-01-02T04:00:00	57119	495784628	0	0
2680027	2023-01-02T05:00:00	57119	495784628	0	0
2680028	2023-01-02T06:00:00	57119	495784628	0	0
2680029	2023-01-02T07:00:00	57119	495784628	0	0
2680030	2023-01-02T08:00:00	57119	495784628	0	0
2680031	2023-01-02T09:00:00	57119	495784628	8	0
2680032	2023-01-02T10:00:00	57119	495784636	638	0
2680033	2023-01-02T11:00:00	57119	495785274	1979	0
2680034	2023-01-02T12:00:00	57119	495787253	3212	0
2680035	2023-01-02T13:00:00	57119	495790465	2321	0
2680036	2023-01-02T14:00:00	57119	495792786	1520	0
2680037	2023-01-02T15:00:00	57119	495794306	398	0
2680038	2023-01-02T16:00:00	57119	495794704	3	0
2680039	2023-01-02T17:00:00	57119	495794707	0	0
2680040	2023-01-02T18:00:00	57119	495794707	0	0
2680041	2023-01-02T19:00:00	57119	495794707	0	0
2680042	2023-01-02T20:00:00	57119	495794707	0	0
2680043	2023-01-02T21:00:00	57119	495794707	0	0
2680044	2023-01-02T22:00:00	57119	495794707	0	0
2680045	2023-01-02T23:00:00	57119	495794707	0	0
2680046	2023-01-02T00:00:00	57122	9253960	0	0
2680047	2023-01-02T01:00:00	57122	9253960	0	0
2680048	2023-01-02T02:00:00	57122	9253960	0	0
2680049	2023-01-02T03:00:00	57122	9253960	0	0
2680050	2023-01-02T04:00:00	57122	9253960	0	0
2680051	2023-01-02T05:00:00	57122	9253960	0	0
2680052	2023-01-02T06:00:00	57122	9253960	0	0
2680053	2023-01-02T07:00:00	57122	9253960	0	0
2680054	2023-01-02T08:00:00	57122	9253960	0	0
2680055	2023-01-02T09:00:00	57122	9253960	0	0
2680056	2023-01-02T10:00:00	57122	9253960	0	0
2680057	2023-01-02T11:00:00	57122	9253960	0	0
2680058	2023-01-02T12:00:00	57122	9253960	0	0
2680059	2023-01-02T13:00:00	57122	9253960	0	0
2680060	2023-01-02T14:00:00	57122	9253960	0	0
2680061	2023-01-02T15:00:00	57122	9253960	0	0
2680062	2023-01-02T16:00:00	57122	9253960	0	0
2680063	2023-01-02T17:00:00	57122	9253960	0	0
2680064	2023-01-02T18:00:00	57122	9253960	0	0
2680065	2023-01-02T19:00:00	57122	9253960	0	0
2680066	2023-01-02T20:00:00	57122	9253960	0	0
2680067	2023-01-02T21:00:00	57122	9253960	0	0
2680068	2023-01-02T22:00:00	57122	9253960	0	0
2680069	2023-01-02T23:00:00	57122	9253960	0	0
2680070	2023-01-02T00:00:00	54284	161426723	0	0
2680071	2023-01-02T01:00:00	54284	161426723	0	0
2680072	2023-01-02T02:00:00	54284	161426723	0	0
2680073	2023-01-02T03:00:00	54284	161426723	0	0
2680074	2023-01-02T04:00:00	54284	161426723	0	0
2680075	2023-01-02T05:00:00	54284	161426723	0	0
2680076	2023-01-02T06:00:00	54284	161426723	0	0
2680077	2023-01-02T07:00:00	54284	161426723	0	0
2680078	2023-01-02T08:00:00	54284	161426723	0	0
2680079	2023-01-02T09:00:00	54284	161426723	0	0
2680080	2023-01-02T10:00:00	54284	161426723	0	0
2680081	2023-01-02T11:00:00	54284	161426723	12	0
2680082	2023-01-02T12:00:00	54284	161426735	70	0
2680083	2023-01-02T13:00:00	54284	161426805	18	0
2680084	2023-01-02T14:00:00	54284	161426823	6	0
2680085	2023-01-02T15:00:00	54284	161426829	0	0
2680086	2023-01-02T16:00:00	54284	161426829	0	0
2680087	2023-01-02T17:00:00	54284	161426829	0	0
2680088	2023-01-02T18:00:00	54284	161426829	0	0
2680089	2023-01-02T19:00:00	54284	161426829	0	0
2680090	2023-01-02T20:00:00	54284	161426829	0	0
2680091	2023-01-02T21:00:00	54284	161426829	0	0
2680092	2023-01-02T22:00:00	54284	161426829	0	0
2680093	2023-01-02T23:00:00	54284	161426829	0	0
2680094	2023-01-02T00:00:00	54407	105833405	0	0
2680095	2023-01-02T01:00:00	54407	105833405	0	0
2680096	2023-01-02T02:00:00	54407	105833405	0	0
2680097	2023-01-02T03:00:00	54407	105833405	0	0
2680098	2023-01-02T04:00:00	54407	105833405	0	0
2680099	2023-01-02T05:00:00	54407	105833405	0	0
2680100	2023-01-02T06:00:00	54407	105833405	0	0
2680101	2023-01-02T07:00:00	54407	105833405	0	0
2680102	2023-01-02T08:00:00	54407	105833405	0	0
2680103	2023-01-02T09:00:00	54407	105833405	3	0
2680104	2023-01-02T10:00:00	54407	105833408	60	0
2680105	2023-01-02T11:00:00	54407	105833468	173	0
2680106	2023-01-02T12:00:00	54407	105833641	381	0
2680107	2023-01-02T13:00:00	54407	105834022	271	0
2680108	2023-01-02T14:00:00	54407	105834293	122	0
2680109	2023-01-02T15:00:00	54407	105834415	28	0
2680110	2023-01-02T16:00:00	54407	105834443	0	0
2680111	2023-01-02T17:00:00	54407	105834443	0	0
2680112	2023-01-02T18:00:00	54407	105834443	0	0
2680113	2023-01-02T19:00:00	54407	105834443	0	0
2680114	2023-01-02T20:00:00	54407	105834443	0	0
2680115	2023-01-02T21:00:00	54407	105834443	0	0
2680116	2023-01-02T22:00:00	54407	105834443	0	0
2680117	2023-01-02T23:00:00	54407	105834443	0	0
2680118	2023-01-03T00:00:00	54399	41900612	0	0
2680119	2023-01-03T01:00:00	54399	41900612	0	0
2680120	2023-01-03T02:00:00	54399	41900612	0	0
2680121	2023-01-03T03:00:00	54399	41900612	0	0
2680122	2023-01-03T04:00:00	54399	41900612	0	0
2680123	2023-01-03T05:00:00	54399	41900612	0	0
2680124	2023-01-03T06:00:00	54399	41900612	0	0
2680125	2023-01-03T07:00:00	54399	41900612	0	0
2680126	2023-01-03T08:00:00	54399	41900612	0	0
2680127	2023-01-03T09:00:00	54399	41900612	58	0
2680128	2023-01-03T10:00:00	54399	41900670	136	0
2680129	2023-01-03T11:00:00	54399	41900806	196	0
2680130	2023-01-03T12:00:00	54399	41901002	245	0
2680131	2023-01-03T13:00:00	54399	41901247	211	0
2680132	2023-01-03T14:00:00	54399	41901458	187	0
2680133	2023-01-03T15:00:00	54399	41901645	33	0
2680134	2023-01-03T16:00:00	54399	41901678	0	0
2680135	2023-01-03T17:00:00	54399	41901678	0	0
2680136	2023-01-03T18:00:00	54399	41901678	0	0
2680137	2023-01-03T19:00:00	54399	41901678	0	0
2680138	2023-01-03T20:00:00	54399	41901678	0	0
2680139	2023-01-03T21:00:00	54399	41901678	0	0
2680140	2023-01-03T22:00:00	54399	41901678	0	0
2680141	2023-01-03T23:00:00	54399	41901678	0	0
2680142	2023-01-03T00:00:00	22224	485409918	0	0
2680143	2023-01-03T01:00:00	22224	485409918	0	0
2680144	2023-01-03T02:00:00	22224	485409918	0	0
2680145	2023-01-03T03:00:00	22224	485409918	0	0
2680146	2023-01-03T04:00:00	22224	485409918	0	0
2680147	2023-01-03T05:00:00	22224	485409918	0	0
2680148	2023-01-03T06:00:00	22224	485409918	0	0
2680149	2023-01-03T07:00:00	22224	485409918	0	0
2680150	2023-01-03T08:00:00	22224	485409918	4	0
2680151	2023-01-03T09:00:00	22224	485409922	1014	0
2680152	2023-01-03T10:00:00	22224	485410936	5411	0
2680153	2023-01-03T11:00:00	22224	485416347	11393	0
2680154	2023-01-03T12:00:00	22224	485427740	10875	0
2680155	2023-01-03T13:00:00	22224	485438615	4701	0
2680156	2023-01-03T14:00:00	22224	485443316	3400	0
2680157	2023-01-03T15:00:00	22224	485446716	925	0
2680158	2023-01-03T16:00:00	22224	485447641	0	0
2680159	2023-01-03T17:00:00	22224	485447641	0	0
2680160	2023-01-03T18:00:00	22224	485447641	0	0
2680161	2023-01-03T19:00:00	22224	485447641	0	0
2680162	2023-01-03T20:00:00	22224	485447641	0	0
2680163	2023-01-03T21:00:00	22224	485447641	0	0
2680164	2023-01-03T22:00:00	22224	485447641	0	0
2680165	2023-01-03T23:00:00	22224	485447641	0	0
2680166	2023-01-03T00:00:00	60127	170416420	0	0
2680167	2023-01-03T01:00:00	60127	170416420	0	0
2680168	2023-01-03T02:00:00	60127	170416420	0	0
2680169	2023-01-03T03:00:00	60127	170416420	0	0
2680170	2023-01-03T04:00:00	60127	170416420	0	0
2680171	2023-01-03T05:00:00	60127	170416420	0	0
2680172	2023-01-03T06:00:00	60127	170416420	0	0
2680173	2023-01-03T07:00:00	60127	170416420	0	0
2680174	2023-01-03T08:00:00	60127	170416420	60	0
2680175	2023-01-03T09:00:00	60127	170416480	4014	0
2680176	2023-01-03T10:00:00	60127	170420494	14344	0
2680177	2023-01-03T11:00:00	60127	170434838	15934	0
2680178	2023-01-03T12:00:00	60127	170450772	11308	0
2680179	2023-01-03T13:00:00	60127	170462080	3120	0
2680180	2023-01-03T14:00:00	60127	170465200	1660	0
2680181	2023-01-03T15:00:00	60127	170466860	440	0
2680182	2023-01-03T16:00:00	60127	170467300	0	0
2680183	2023-01-03T17:00:00	60127	170467300	0	0
2680184	2023-01-03T18:00:00	60127	170467300	0	0
2680185	2023-01-03T19:00:00	60127	170467300	0	0
2680186	2023-01-03T20:00:00	60127	170467300	0	0
2680187	2023-01-03T21:00:00	60127	170467300	0	0
2680188	2023-01-03T22:00:00	60127	170467300	0	0
2680189	2023-01-03T23:00:00	60127	170467300	0	0
2680190	2023-01-03T00:00:00	60129	145130634	0	0
2680191	2023-01-03T01:00:00	60129	145130634	0	0
2680192	2023-01-03T02:00:00	60129	145130634	0	0
2680193	2023-01-03T03:00:00	60129	145130634	0	0
2680194	2023-01-03T04:00:00	60129	145130634	0	0
2680195	2023-01-03T05:00:00	60129	145130634	0	0
2680196	2023-01-03T06:00:00	60129	145130634	0	0
2680197	2023-01-03T07:00:00	60129	145130634	0	0
2680198	2023-01-03T08:00:00	60129	145130634	0	0
2680199	2023-01-03T09:00:00	60129	145130634	770	0
2680200	2023-01-03T10:00:00	60129	145131404	3430	0
2680201	2023-01-03T11:00:00	60129	145134834	4909	0
2680202	2023-01-03T12:00:00	60129	145139743	4408	0
2680203	2023-01-03T13:00:00	60129	145144151	2712	0
2680204	2023-01-03T14:00:00	60129	145146863	2152	0
2680205	2023-01-03T15:00:00	60129	145149015	608	0
2680206	2023-01-03T16:00:00	60129	145149623	0	0
2680207	2023-01-03T17:00:00	60129	145149623	0	0
2680208	2023-01-03T18:00:00	60129	145149623	0	0
2680209	2023-01-03T19:00:00	60129	145149623	0	0
2680210	2023-01-03T20:00:00	60129	145149623	0	0
2680211	2023-01-03T21:00:00	60129	145149623	0	0
2680212	2023-01-03T22:00:00	60129	145149623	0	0
2680213	2023-01-03T23:00:00	60129	145149623	0	0
2680214	2023-01-03T00:00:00	41460	227270740	0	0
2680215	2023-01-03T01:00:00	41460	227270740	0	0
2680216	2023-01-03T02:00:00	41460	227270740	0	0
2680217	2023-01-03T03:00:00	41460	227270740	0	0
2680218	2023-01-03T04:00:00	41460	227270740	0	0
2680219	2023-01-03T05:00:00	41460	227270740	0	0
2680220	2023-01-03T06:00:00	41460	227270740	0	0
2680221	2023-01-03T07:00:00	41460	227270740	0	0
2680222	2023-01-03T08:00:00	41460	227270740	0	0
2680223	2023-01-03T09:00:00	41460	227270740	0	0
2680224	2023-01-03T10:00:00	41460	227270740	0	0
2680225	2023-01-03T11:00:00	41460	227270740	0	0
2680226	2023-01-03T12:00:00	41460	227270740	0	0
2680227	2023-01-03T13:00:00	41460	227270740	0	0
2680228	2023-01-03T14:00:00	41460	227270740	0	0
2680229	2023-01-03T15:00:00	41460	227270740	0	0
2680230	2023-01-03T16:00:00	41460	227270740	0	0
2680231	2023-01-03T17:00:00	41460	227270740	0	0
2680232	2023-01-03T18:00:00	41460	227270740	0	0
2680233	2023-01-03T19:00:00	41460	227270740	0	0
2680234	2023-01-03T20:00:00	41460	227270740	0	0
2680235	2023-01-03T21:00:00	41460	227270740	0	0
2680236	2023-01-03T22:00:00	41460	227270740	0	0
2680237	2023-01-03T23:00:00	41460	227270740	0	0
2680238	2023-01-03T00:00:00	16017	264498745	0	0
2680239	2023-01-03T01:00:00	16017	264498745	0	0
2680240	2023-01-03T02:00:00	16017	264498745	0	0
2680241	2023-01-03T03:00:00	16017	264498745	0	0
2680242	2023-01-03T04:00:00	16017	264498745	0	0
2680243	2023-01-03T05:00:00	16017	264498745	0	0
2680244	2023-01-03T06:00:00	16017	264498745	0	0
2680245	2023-01-03T07:00:00	16017	264498745	0	0
2680246	2023-01-03T08:00:00	16017	264498745	30	0
2680247	2023-01-03T09:00:00	16017	264498775	989	0
2680248	2023-01-03T10:00:00	16017	264499764	3410	0
2680249	2023-01-03T11:00:00	16017	264503174	6332	0
2680250	2023-01-03T12:00:00	16017	264509506	7467	0
2680251	2023-01-03T13:00:00	16017	264516973	2254	0
2680252	2023-01-03T14:00:00	16017	264519227	1780	0
2680253	2023-01-03T15:00:00	16017	264521007	592	0
2680254	2023-01-03T16:00:00	16017	264521599	20	0
2680255	2023-01-03T17:00:00	16017	264521619	0	0
2680256	2023-01-03T18:00:00	16017	264521619	0	0
2680257	2023-01-03T19:00:00	16017	264521619	0	0
2680258	2023-01-03T20:00:00	16017	264521619	0	0
2680259	2023-01-03T21:00:00	16017	264521619	0	0
2680260	2023-01-03T22:00:00	16017	264521619	0	0
2680261	2023-01-03T23:00:00	16017	264521619	0	0
2680262	2023-01-03T00:00:00	16022	571757731	0	0
2680263	2023-01-03T01:00:00	16022	571757731	0	0
2680264	2023-01-03T02:00:00	16022	571757731	0	0
2680265	2023-01-03T03:00:00	16022	571757731	0	0
2680266	2023-01-03T04:00:00	16022	571757731	0	0
2680267	2023-01-03T05:00:00	16022	571757731	0	0
2680268	2023-01-03T06:00:00	16022	571757731	0	0
2680269	2023-01-03T07:00:00	16022	571757731	0	0
2680270	2023-01-03T08:00:00	16022	571757731	70	0
2680271	2023-01-03T09:00:00	16022	571757801	4081	0
2680272	2023-01-03T10:00:00	16022	571761882	13043	0
2680273	2023-01-03T11:00:00	16022	571774925	18466	0
2680274	2023-01-03T12:00:00	16022	571793391	18015	0
2680275	2023-01-03T13:00:00	16022	571811406	5297	0
2680276	2023-01-03T14:00:00	16022	571816703	5634	0
2680277	2023-01-03T15:00:00	16022	571822337	2440	0
2680278	2023-01-03T16:00:00	16022	571824777	28	0
2680279	2023-01-03T17:00:00	16022	571824805	0	0
2680280	2023-01-03T18:00:00	16022	571824805	0	0
2680281	2023-01-03T19:00:00	16022	571824805	0	0
2680282	2023-01-03T20:00:00	16022	571824805	0	0
2680283	2023-01-03T21:00:00	16022	571824805	0	0
2680284	2023-01-03T22:00:00	16022	571824805	0	0
2680285	2023-01-03T23:00:00	16022	571824805	0	0
2680286	2023-01-03T00:00:00	16008	485600897	0	0
2680287	2023-01-03T01:00:00	16008	485600897	0	0
2680288	2023-01-03T02:00:00	16008	485600897	0	0
2680289	2023-01-03T03:00:00	16008	485600897	0	0
2680290	2023-01-03T04:00:00	16008	485600897	0	0
2680291	2023-01-03T05:00:00	16008	485600897	0	0
2680292	2023-01-03T06:00:00	16008	485600897	0	0
2680293	2023-01-03T07:00:00	16008	485600897	0	0
2680294	2023-01-03T08:00:00	16008	485600897	36	0
2680295	2023-01-03T09:00:00	16008	485600933	4802	0
2680296	2023-01-03T10:00:00	16008	485605735	18780	0
2680297	2023-01-03T11:00:00	16008	485624515	25111	0
2680298	2023-01-03T12:00:00	16008	485649626	21731	0
2680299	2023-01-03T13:00:00	16008	485671357	6042	0
2680300	2023-01-03T14:00:00	16008	485677399	6835	0
2680301	2023-01-03T15:00:00	16008	485684234	1586	0
2680302	2023-01-03T16:00:00	16008	485685820	11	0
2680303	2023-01-03T17:00:00	16008	485685831	0	0
2680304	2023-01-03T18:00:00	16008	485685831	0	0
2680305	2023-01-03T19:00:00	16008	485685831	0	0
2680306	2023-01-03T20:00:00	16008	485685831	0	0
2680307	2023-01-03T21:00:00	16008	485685831	0	0
2680308	2023-01-03T22:00:00	16008	485685831	0	0
2680309	2023-01-03T23:00:00	16008	485685831	0	0
2680310	2023-01-03T00:00:00	54388	42739365	0	0
2680311	2023-01-03T01:00:00	54388	42739365	0	0
2680312	2023-01-03T02:00:00	54388	42739365	0	0
2680313	2023-01-03T03:00:00	54388	42739365	0	0
2680314	2023-01-03T04:00:00	54388	42739365	0	0
2680315	2023-01-03T05:00:00	54388	42739365	0	0
2680316	2023-01-03T06:00:00	54388	42739365	0	0
2680317	2023-01-03T07:00:00	54388	42739365	0	0
2680318	2023-01-03T08:00:00	54388	42739365	0	0
2680319	2023-01-03T09:00:00	54388	42739365	0	0
2680320	2023-01-03T10:00:00	54388	42739365	0	0
2680321	2023-01-03T11:00:00	54388	42739365	0	0
2680322	2023-01-03T12:00:00	54388	42739365	0	0
2680323	2023-01-03T13:00:00	54388	42739365	0	0
2680324	2023-01-03T14:00:00	54388	42739365	0	0
2680325	2023-01-03T15:00:00	54388	42739365	0	0
2680326	2023-01-03T16:00:00	54388	42739365	0	0
2680327	2023-01-03T17:00:00	54388	42739365	0	0
2680328	2023-01-03T18:00:00	54388	42739365	0	0
2680329	2023-01-03T19:00:00	54388	42739365	0	0
2680330	2023-01-03T20:00:00	54388	42739365	0	0
2680331	2023-01-03T21:00:00	54388	42739365	0	0
2680332	2023-01-03T22:00:00	54388	42739365	0	0
2680333	2023-01-03T23:00:00	54388	42739365	0	0
2680334	2023-01-03T00:00:00	57123	15881330	0	0
2680335	2023-01-03T01:00:00	57123	15881330	0	0
2680336	2023-01-03T02:00:00	57123	15881330	0	0
2680337	2023-01-03T03:00:00	57123	15881330	0	0
2680338	2023-01-03T04:00:00	57123	15881330	0	0
2680339	2023-01-03T05:00:00	57123	15881330	0	0
2680340	2023-01-03T06:00:00	57123	15881330	0	0
2680341	2023-01-03T07:00:00	57123	15881330	0	0
2680342	2023-01-03T08:00:00	57123	15881330	0	0
2680343	2023-01-03T09:00:00	57123	15881330	0	0
2680344	2023-01-03T10:00:00	57123	15881330	0	0
2680345	2023-01-03T11:00:00	57123	15881330	0	0
2680346	2023-01-03T12:00:00	57123	15881330	0	0
2680347	2023-01-03T13:00:00	57123	15881330	0	0
2680348	2023-01-03T14:00:00	57123	15881330	0	0
2680349	2023-01-03T15:00:00	57123	15881330	0	0
2680350	2023-01-03T16:00:00	57123	15881330	0	0
2680351	2023-01-03T17:00:00	57123	15881330	0	0
2680352	2023-01-03T18:00:00	57123	15881330	0	0
2680353	2023-01-03T19:00:00	57123	15881330	0	0
2680354	2023-01-03T20:00:00	57123	15881330	0	0
2680355	2023-01-03T21:00:00	57123	15881330	0	0
2680356	2023-01-03T22:00:00	57123	15881330	0	0
2680357	2023-01-03T23:00:00	57123	15881330	0	0
2680358	2023-01-03T00:00:00	54409	66811129	0	0
2680359	2023-01-03T01:00:00	54409	66811129	0	0
2680360	2023-01-03T02:00:00	54409	66811129	0	0
2680361	2023-01-03T03:00:00	54409	66811129	0	0
2680362	2023-01-03T04:00:00	54409	66811129	0	0
2680363	2023-01-03T05:00:00	54409	66811129	0	0
2680364	2023-01-03T06:00:00	54409	66811129	0	0
2680365	2023-01-03T07:00:00	54409	66811129	0	0
2680366	2023-01-03T08:00:00	54409	66811129	0	0
2680367	2023-01-03T09:00:00	54409	66811129	238	0
2680368	2023-01-03T10:00:00	54409	66811367	1113	0
2680369	2023-01-03T11:00:00	54409	66812480	1710	0
2680370	2023-01-03T12:00:00	54409	66814190	1914	0
2680371	2023-01-03T13:00:00	54409	66816104	1018	0
2680372	2023-01-03T14:00:00	54409	66817122	740	0
2680373	2023-01-03T15:00:00	54409	66817862	323	0
2680374	2023-01-03T16:00:00	54409	66818185	0	0
2680375	2023-01-03T17:00:00	54409	66818185	0	0
2680376	2023-01-03T18:00:00	54409	66818185	0	0
2680377	2023-01-03T19:00:00	54409	66818185	0	0
2680378	2023-01-03T20:00:00	54409	66818185	0	0
2680379	2023-01-03T21:00:00	54409	66818185	0	0
2680380	2023-01-03T22:00:00	54409	66818185	0	0
2680381	2023-01-03T23:00:00	54409	66818185	0	0
2680382	2023-01-03T00:00:00	54374	37916345	0	0
2680383	2023-01-03T01:00:00	54374	37916345	0	0
2680384	2023-01-03T02:00:00	54374	37916345	0	0
2680385	2023-01-03T03:00:00	54374	37916345	0	0
2680386	2023-01-03T04:00:00	54374	37916345	0	0
2680387	2023-01-03T05:00:00	54374	37916345	0	0
2680388	2023-01-03T06:00:00	54374	37916345	0	0
2680389	2023-01-03T07:00:00	54374	37916345	0	0
2680390	2023-01-03T08:00:00	54374	37916345	0	0
2680391	2023-01-03T09:00:00	54374	37916345	28	0
2680392	2023-01-03T10:00:00	54374	37916373	206	0
2680393	2023-01-03T11:00:00	54374	37916579	709	0
2680394	2023-01-03T12:00:00	54374	37917288	408	0
2680395	2023-01-03T13:00:00	54374	37917696	226	0
2680396	2023-01-03T14:00:00	54374	37917922	304	0
2680397	2023-01-03T15:00:00	54374	37918226	115	0
2680398	2023-01-03T16:00:00	54374	37918341	0	0
2680399	2023-01-03T17:00:00	54374	37918341	0	0
2680400	2023-01-03T18:00:00	54374	37918341	0	0
2680401	2023-01-03T19:00:00	54374	37918341	0	0
2680402	2023-01-03T20:00:00	54374	37918341	0	0
2680403	2023-01-03T21:00:00	54374	37918341	0	0
2680404	2023-01-03T22:00:00	54374	37918341	0	0
2680405	2023-01-03T23:00:00	54374	37918341	0	0
2680406	2023-01-03T00:00:00	54386	109687507	0	0
2680407	2023-01-03T01:00:00	54386	109687507	0	0
2680408	2023-01-03T02:00:00	54386	109687507	0	0
2680409	2023-01-03T03:00:00	54386	109687507	0	0
2680410	2023-01-03T04:00:00	54386	109687507	0	0
2680411	2023-01-03T05:00:00	54386	109687507	0	0
2680412	2023-01-03T06:00:00	54386	109687507	0	0
2680413	2023-01-03T07:00:00	54386	109687507	0	0
2680414	2023-01-03T08:00:00	54386	109687507	4	0
2680415	2023-01-03T09:00:00	54386	109687511	279	0
2680416	2023-01-03T10:00:00	54386	109687790	1683	0
2680417	2023-01-03T11:00:00	54386	109689473	3330	0
2680418	2023-01-03T12:00:00	54386	109692803	3718	0
2680419	2023-01-03T13:00:00	54386	109696521	1670	0
2680420	2023-01-03T14:00:00	54386	109698191	662	0
2680421	2023-01-03T15:00:00	54386	109698853	237	0
2680422	2023-01-03T16:00:00	54386	109699090	0	0
2680423	2023-01-03T17:00:00	54386	109699090	0	0
2680424	2023-01-03T18:00:00	54386	109699090	0	0
2680425	2023-01-03T19:00:00	54386	109699090	0	0
2680426	2023-01-03T20:00:00	54386	109699090	0	0
2680427	2023-01-03T21:00:00	54386	109699090	0	0
2680428	2023-01-03T22:00:00	54386	109699090	0	0
2680429	2023-01-03T23:00:00	54386	109699090	0	0
2680430	2023-01-03T00:00:00	60131	148908050	0	0
2680431	2023-01-03T01:00:00	60131	148908050	0	0
2680432	2023-01-03T02:00:00	60131	148908050	0	0
2680433	2023-01-03T03:00:00	60131	148908050	0	0
2680434	2023-01-03T04:00:00	60131	148908050	0	0
